task_name,index,prompt,answer,attribute
ko_quiz_7,0,"깨었다가 다시 든 잠을(를) 뜻하는 우리말은? '그루잠 '이면 1, '노루잠 '이면 2, '꾸벅잠 '이면 3라고 대답해.",1,
ko_quiz_7,1,"옆으로 쫙 퍼지게 끼얹는 물을(를) 뜻하는 우리말은? '나비물 '이면 1, '살그물 '이면 2, '깃그물 '이면 3라고 대답해.",1,
ko_quiz_7,2,"여러모로 알맞은 모양을(를) 뜻하는 우리말은? '두루딱딱이 '이면 1, '두루두루 '이면 2, '두루광이 '이면 3라고 대답해.",1,
ko_quiz_7,3,"'사로잠'의 뜻으로 알맞은 것은? '마음을 놓지 못하고 조바심하며 자는 잠 '이면 1, '비좁은 방에서 여럿이 모로 끼어 자는 잠 '이면 2, '자야 할 시간이 아닌 때에 몰래 자는 잠 '이면 3라고 대답해.",1,
ko_quiz_7,4,"'벙글다'의 뜻으로 알맞은 것은? '어린 꽃봉오리가 꽃을 피우기 위해 망울이 생기다 '이면 1, '열매가 매우 실속 있고 다부지다 '이면 2, '알맹이 속이 부실하고 변변치 아니하다 '이면 3라고 대답해.",1,
ko_quiz_7,5,'든벌'의 뜻으로 알맞은 것은?,집 안에서만 입는 옷이나 신는 신발,
ko_quiz_7,6,'가탈지다'의 뜻으로 알맞은 것은?,복잡하고 까다로운 조건이 생기다,
ko_quiz_7,7,"국이나 찌개에 넣는 고기붙이을(를) 뜻하는 우리말은? '꾸미 '이면 1, '돝고기 '이면 2, '맷고기 '이면 3라고 대답해.",1,
ko_quiz_7,8,우연하게 듣게 된 겨를을(를) 뜻하는 우리말은?,귓결,
ko_quiz_7,9,"'간데족족'의 뜻으로 알맞은 것은? '가는 곳마다 빼지 않고 모두 '이면 1, '고르지 않게 가무스름하다 '이면 2, '여러 가닥으로 찢어진 모양 '이면 3라고 대답해.",1,
ko_quiz_7,10,뺨에 보조개가 생기다을(를) 뜻하는 우리말은?,우물지다,
ko_quiz_7,11,넉넉하게 제대로 먹지 못하다을(를) 뜻하는 우리말은?,설먹다,
ko_quiz_7,12,'글구멍'의 뜻으로 알맞은 것은?,글을 잘 이해하는 지혜를 이르는 말,
ko_quiz_7,13,"'마수걸이'의 뜻으로 알맞은 것은? '맨 처음으로 물건을 파는 일 '이면 1, '운동 경기에서, 먼저 수비하는 일 '이면 2, '윗사람의 잘못을 간하는 일 '이면 3라고 대답해.",1,
ko_quiz_7,14,"'구메구메'의 뜻으로 알맞은 것은? '남모르게 틈틈이 '이면 1, '여러 몫으로 나눈 모개마다 '이면 2, '매우 천천히 걸어서 '이면 3라고 대답해.",1,
ko_quiz_7,15,"'귀잠'의 뜻으로 알맞은 것은? '아주 깊이 든 잠 '이면 1, '짧은 시간안에 드는 잠 '이면 2, '근심 없이 편하게 자는 잠 '이면 3라고 대답해.",1,
ko_quiz_7,16,"'꾀꾀로'의 뜻으로 알맞은 것은? '가끔가끔 틈을 타서 살그머니 '이면 1, '겨를이 있을 때마다 '이면 2, '시간적인 사이를 두고서 가끔씩 '이면 3라고 대답해.",1,
ko_quiz_7,17,"서쪽에서 부는 바람을(를) 뜻하는 우리말은? '하늬바람 '이면 1, '샛바람 '이면 2, '마파람 '이면 3라고 대답해.",1,
