task_name,index,prompt,answer,attribute
ko_quiz_5,0,"낙화유수(落花流水)의 뜻은? '살림이나 세력이 약해져 아주 보잘것없이 됨 '이면 1, '세월이 흐르는 물과 같이 한번 지나면 되돌아오지 않음 '이면 2, '지나간 일이 흔적 없이 사라져 허무함 '이면 3라고 대답해.",1,
ko_quiz_5,1,"견마지로(犬馬之勞)의 뜻은? '윗사람에게 충성을 다하는 자신의 노력 '이면 1, '충성스럽고 효성스러운 사람 '이면 2, '각자 자기의 주인에게 충성을 다함 '이면 3라고 대답해.",1,
ko_quiz_5,2,"관포지교(管鮑之交)의 뜻은? '우정이 아주 돈독한 친구 관계 '이면 1, '사이가 매우 나쁜 두 관계 '이면 2, '얼굴만 겨우 아는 얕은 사이 '이면 3라고 대답해.",1,
ko_quiz_5,3,"다다익선(多多益善)의 뜻은? '많으면 많을수록 더욱 좋음 '이면 1, '여러 가지로 일도 많고 어려움도 많음 '이면 2, '생각과 느낌이 섬세하고 풍부함 '이면 3라고 대답해.",1,
ko_quiz_5,4,"매우 많은 것 가운데 극히 적은 수의 뜻을 가진 것은? '구우일모 (九牛一毛) '이면 1, '건곤일척 (乾坤一擲) '이면 2, '가공망상 (架空妄想) '이면 3라고 대답해.",1,
ko_quiz_5,5,"시종일관(始終一貫)의 뜻은? '일 따위를 처음부터 끝까지 한결같이 함 '이면 1, '모든 사람이 한결같이 다 같음 '이면 2, '한결같이 부지런하고 끈기가 있는 태도로 '이면 3라고 대답해.",1,
ko_quiz_5,6,"만난 자는 반드시 헤어짐의 뜻을 가진 것은? '회자정리 (會者定離) '이면 1, '청운지지 (靑雲之志) '이면 2, '수주대토 (守株待兔) '이면 3라고 대답해.",1,
ko_quiz_5,7,신출귀몰(神出鬼沒)의 뜻은?,자유자재로 나타나고 사라짐,
ko_quiz_5,8,"천재일우(千載一遇)의 뜻은? '좀처럼 만나기 어려운 좋은 기회 '이면 1, '뜻밖의 행운을 만나 어려움을 면함 '이면 2, '천 번을 만나는 진귀한 인연 '이면 3라고 대답해.",1,
ko_quiz_5,9,"위기일발(危機一髮)의 뜻은? '여유가 조금도 없이 몹시 절박한 순간 '이면 1, '편안한 때일수록 위험이 닥칠 때를 대비해야 함 '이면 2, '궤변을 농하여 국가를 위태로운 지경에 몰아넣음 '이면 3라고 대답해.",1,
ko_quiz_5,10,"견리사의(見利思義)의 뜻은? '눈앞의 이익을 보면 의리를 먼저 생각함'이면 1, '눈앞의 이익이나 명예에 끌리는 속된 마음 '이면 2, '의리에 어긋나는 일이 아닌지 생각함 '이면 3라고 대답해.",1,
ko_quiz_5,11,"어이가 없어서 말하려 해도 말할 수 없음의 뜻을 가진 것은? '언어도단 (言語道斷) '이면 1, '언어불공 (言語不恭) '이면 2, '언어상통 (言語相通) '이면 3라고 대답해.",1,
ko_quiz_5,12,침소봉대(針小棒大)의 뜻은?,작은 일을 크게 불리어 떠벌림,
ko_quiz_5,13,"일취월장(日就月將)의 뜻은? '나날이 다달이 자라거나 발전함 '이면 1, '나날이 다달이 자꾸자꾸 늘어 감 '이면 2라고 대답해.",1,
ko_quiz_5,14,견원지간(犬猿之間)의 뜻은?,개와 원숭이의 사이처럼 사이가 매우 나쁜 두 관계,
ko_quiz_5,15,살신성인(殺身成仁)의 뜻은?,자기의 몸을 희생하여 옳은 도리를 행함,
ko_quiz_5,16,"읍참마속(泣斬馬謖)의 뜻은? '큰 목적을 위하여 자기가 아끼는 사람을 버림 '이면 1, '끊임없이 노력하면 반드시 이루어짐 '이면 2, '도리에서 벗어난 행동을 하여 버림을 받음 '이면 3라고 대답해.",1,
ko_quiz_5,17,"온 마음을 기울이면 하늘을 감동시킴의 뜻을 가진 것은? '일념통천 (一念通天) '이면 1, '건곤일척 (乾坤一擲) '이면 2, '일념삼천 (一念三千) '이면 3라고 대답해.",1,
ko_quiz_5,18,"당장 편한 것만을 택하는 꾀나 방법의 뜻을 가진 것은? '고식지계 (姑息之計) '이면 1, '수복강녕 (壽福康寧) '이면 2, '팔면영롱 (八面玲瓏) '이면 3라고 대답해.",1,
ko_quiz_5,19,"이떠중이가 모인 군중 "" ""까마귀가 새끼 적에 어미가 길러 준 은혜를 갚는 애정 "" 중 오비이락(烏飛梨落)의 뜻은? '아무 관계도 없이 한 일이 공교롭게도 때가 같아 난처해짐 '이면 1, '질서 없이 어중이떠중이가 모인 군중 '이면 2, '까마귀가 새끼 적에 어미가 길러 준 은혜를 갚는 애정 '이면 3라고 대답해.",1,
ko_quiz_5,20,"지난날의 잘못이나 허물을 고쳐 올바르고 착하게 됨의 뜻을 가진 것은? '개과천선 (改過遷善) '이면 1, '사시장춘 (四時長春) '이면 2, '도청도설 (道聽塗說) '이면 3라고 대답해.",1,
ko_quiz_5,21,수수방관(袖手傍觀)의 뜻은?,간섭하거나 거들지 아니하고 그대로 버려둠,
ko_quiz_5,22,"불가항력(不可抗力)의 뜻은? '사람의 힘으로는 저항할 수 없는 힘 '이면 1, '권위에 순응하지 않고 저항하는 기골 '이면 2, '저항할 힘이 없는 사람 '이면 3라고 대답해.",1,
ko_quiz_5,23,계란유골(鷄卵有骨)의 뜻은?,운이 없는 사람은 좋은 기회를 만나도 덕을 못 봄,
ko_quiz_5,24,"이치에 맞지 않는 말을 억지로 끌어 붙여 자기에게 유리하게 함의 뜻을 가진 것은? '견강부회 (牽強附會) '이면 1, '목불식정 (目不識丁) '이면 2, '견리사의 (見利思義) '이면 3라고 대답해.",1,
ko_quiz_5,25,"고담방언(高談放言)의 뜻은? '아무 거리낌 없이 멋대로 소리를 높여 말함 '이면 1, '어떤 주장이나 견해를 함께 소리 높여 말함 '이면 2, '비방하는 말을 소리 높여 언급함 '이면 3라고 대답해.",1,
ko_quiz_5,26,"교우이신(交友以信)의 뜻은? '벗을 사귐에 믿음으로써 함 '이면 1, '벗을 사귀는 도리 '이면 2, '벗을 가려서 사귐 '이면 3라고 대답해.",1,
ko_quiz_5,27,"풍전등화(風前燈火)의 뜻은? '사물이 매우 위태로운 처지에 놓여 있음 '이면 1, '무엇을 하는 데에 목표로 삼는 등불 '이면 2, '죽고 사는 것이 달린 매우 위태로운 고비 '이면 3라고 대답해.",1,
ko_quiz_5,28,"청운지지(靑雲之志)의 뜻은? '높은 지위에 오르고자 하는 욕망 '이면 1, '분수에 넘쳐 있는 욕망 '이면 2, '무엇을 이루어 보겠다는 욕망 '이면 3라고 대답해.",1,
ko_quiz_5,29,"암중모색(暗中摸索)의 뜻은? '어림으로 무엇을 알아내거나 찾아내려 함 '이면 1, '의심이 있으면 대수롭지 않은 일까지 불안해 함 '이면 2, '어둠 속에서 날고 뛰듯이 남 모르게 활동함 '이면 3라고 대답해.",1,
ko_quiz_5,30,중언부언(重言復言)의 뜻은?,이미 한 말을 자꾸 되풀이함,
ko_quiz_5,31,"동심협력(同心協力)의 뜻은? '마음을 같이하여 서로 도움 '이면 1, '힘을 합하여 서로 도움 '이면 2, '서로 사랑하며 도움 '이면 3라고 대답해.",1,
ko_quiz_5,32,쾌도난마(快刀亂麻)의 뜻은?,뒤얽힌 사물을 강력한 힘으로 명쾌하게 처리함,
ko_quiz_5,33,기사회생(起死回生)의 뜻은?,거의 죽을 뻔하다가 도로 살아남,
ko_quiz_5,34,자승자박(自繩自縛)의 뜻은?,자신의 언행 때문에 스스로 곤란하게 됨,
ko_quiz_5,35,고장난명(孤掌難鳴)의 뜻은?,혼자의 힘만으로 어떤 일을 이루기 어려움,
ko_quiz_5,36,"눌언민행(訥言敏行)의 뜻은? '말은 느려도 실제 행동은 재빠르고 능란함 '이면 1, '매우 느리게 말을 하거나 글을 읽는 모양 '이면 2, '말을 재치 있고 능란하게 구사하는 능력 '이면 3라고 대답해.",1,
