task_name,index,prompt,answer,attribute
ko_quiz_1,0,"'가방에 신발을 우겨넣었다. '에서 '우겨넣다'이 바른 말이면 1, '욱여넣다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,1,"'귀뜸이라도 해주지 그랬어. '에서 '귀뜸'이 바른 말이면 1, '귀띔'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말
ko_quiz_1,2,"'정월 대보름 달맏이 행사가 열린다. '에서 '달맏이'이 바른 말이면 1, '달마지'이 바른 말이면 2, '달맞이'이 바른 말이면 3라고 대답해.",3,알쏭달쏭 우리말
ko_quiz_1,3,"'새벽녁에 서리가 내렸다. '에서 '새벽녁'이 바른 말이면 1, '새벽녘'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말
ko_quiz_1,4,"'베갯잇을 눈물로 적시다.'에서 '베갯잎'이 바른 말이면 1, '베갯잇'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말
ko_quiz_1,5,"'뾰쪽뾰쪽 솟은 날카로운 바위.'에서 '뾰쪽뾰쪽'이 바른 말이면 1, '뾰쭉뾰쭉'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,6,"'그가 나를 알은체하며 지나갔다.'에서 '알은 체'이 바른 말이면 1, '아는 체'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,7,"'네 얼굴 보기가 창피하다.'에서 '챙피'이 바른 말이면 1, '창피'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말
ko_quiz_1,8,"'달걀 껍질은 따로 버려요. '에서 '껍질'이 바른 말이면 1, '껍데기'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말
ko_quiz_1,9,"'낙엽이 쌓인 거리를 혼자 걸었다.'에서 '쌓인'이 바른 말이면 1, '쌓여진'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,10,"'구레나룻은 매력적이다.'에서 '구레나룻'이 바른 말이면 1, '구렛나루'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,11,"'자투리 나무로 만드는 소품'에서 '짜투리'이 바른 말이면 1, '자투리'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말
ko_quiz_1,12,"'집에 있다가 나왔어요.'에서 '있다가'이 바른 말이면 1, '이따가'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,13,"'닭 한 마리가 통째로 들어간 삼계탕'에서 '통째로'이 바른 말이면 1, '통채로'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,14,"'힘찬 발걸음을 내디뎠다.'에서 '내디뎠다'이 바른 말이면 1, '내딛었다'이 바른 말이면 2라고 대답해.",1,알쏭달쏭 우리말
ko_quiz_1,15,"'그 구역은 교통량이 밀집되었다.'에서 '교통양'이 바른 말이면 1, '교통량'이 바른 말이면 2라고 대답해.",2,알쏭달쏭 우리말
