task_name,index,prompt,answer,attribute
ko_quiz_6,0,"""밸런타인데이 "" ""발렌타인데이 "" ""발렌타이데이 "" 중 올바른 외래어 표기는?",밸런타인데이 ,
ko_quiz_6,1,"""플래카드"" ""플랜카드"" ""플랭카드"" 중 올바른 외래어 표기는?",플래카드,
ko_quiz_6,2,"""벤치 "" ""벤취 "" 중 올바른 외래어 표기는?",벤치 ,
ko_quiz_6,3,"""드라이클리닝 "" ""드라이크리닉 "" 중 올바른 외래어 표기는?",드라이클리닝 ,
ko_quiz_6,4,"""아마추어 "" ""아마츄어 "" ""섹스폰 "" 중 올바른 외래어 표기는?",아마추어 ,
ko_quiz_6,5,"""클리닉"" ""컬럼 "" 중 올바른 외래어 표기는?",클리닉,
ko_quiz_6,6,"""카세트"" ""카새트"" 중 올바른 외래어 표기는?",카세트,
ko_quiz_6,7,"""스펀지"" ""몽타쥬 "" 중 올바른 외래어 표기는?",스펀지,
ko_quiz_6,8,"""장르 "" ""쟝르 "" ""딸라 "" 중 올바른 외래어 표기는?",장르 ,
ko_quiz_6,9,"""색소폰 "" ""섹소폰 "" ""섹스폰 "" 중 올바른 외래어 표기는?",색소폰 ,
ko_quiz_6,10,"""슈퍼 "" ""수퍼 "" 중 올바른 외래어 표기는?",슈퍼 ,
ko_quiz_6,11,"""렌터카 "" ""렌트카 "" ""렌탈카 "" 중 올바른 외래어 표기는?",렌터카 ,
ko_quiz_6,12,"""메시지"" ""메세지"" 중 올바른 외래어 표기는?",메시지,
ko_quiz_6,13,"""킬로미터 "" ""키로미터 "" ""키로메타 "" 중 올바른 외래어 표기는?",킬로미터 ,
ko_quiz_6,14,"""세팅"" ""타부"" 중 올바른 외래어 표기는?",세팅,
ko_quiz_6,15,"""마니아"" ""매니아"" 중 올바른 외래어 표기는?",마니아,
ko_quiz_6,16,"""로봇 "" ""로보트 "" 중 올바른 외래어 표기는?",로봇 ,
ko_quiz_6,17,"""랑데부"" ""랑데뷰"" ""랑데뷔"" 중 올바른 외래어 표기는?",랑데부,
ko_quiz_6,18,"""바비큐 "" ""바베큐 "" ""비비큐 "" 중 올바른 외래어 표기는?",바비큐 ,
ko_quiz_6,19,"""코냑 "" ""꼬냑 "" 중 올바른 외래어 표기는?",코냑 ,
ko_quiz_6,20,"""매니큐어"" "" 메니큐어"" 중 올바른 외래어 표기는?",매니큐어,
ko_quiz_6,21,"""심포지엄 "" ""심포지움 "" 중 올바른 외래어 표기는?",심포지엄 ,
ko_quiz_6,22,"""드리블 "" ""드리볼 "" 중 올바른 외래어 표기는?",드리블 ,
ko_quiz_6,23,"""캐비닛 "" ""캐비넷 "" 중 올바른 외래어 표기는?",캐비닛 ,
ko_quiz_6,24,"""도넛 "" ""도너츠 "" ""도나스 "" 중 올바른 외래어 표기는?",도넛 ,
ko_quiz_6,25,"""칼럼 "" ""컬럼 "" 중 올바른 외래어 표기는?",칼럼 ,
ko_quiz_6,26,"""내비게이션"" ""네비게이션"" 중 올바른 외래어 표기는?",내비게이션,
ko_quiz_6,27,"""스튜디오"" ""스투디오"" 중 올바른 외래어 표기는?",스튜디오,
ko_quiz_6,28,"""스로인"" ""쓰로인"" 중 올바른 외래어 표기는?",스로인,
ko_quiz_6,29,"""배지 "" ""뱃지 "" ""뺏지 "" 중 올바른 외래어 표기는?",배지 ,
ko_quiz_6,30,"""오리지널"" ""오리지날"" 중 올바른 외래어 표기는?",오리지널,
ko_quiz_6,31,"""주스 "" ""쥬스 "" 중 올바른 외래어 표기는?",주스 ,
ko_quiz_6,32,"""컨소시엄 "" ""콘소시엄 "" ""컨소시움 "" 중 올바른 외래어 표기는?",컨소시엄 ,
ko_quiz_6,33,"""러키 세븐 "" ""럭키 세븐 "" 중 올바른 외래어 표기는?",러키 세븐 ,
ko_quiz_6,34,"""케이크 "" ""케익 "" ""케잌 "" 중 올바른 외래어 표기는?",케이크 ,
ko_quiz_6,35,"""알루미늄 "" ""알미늄 "" ""알뤼미늄 "" 중 올바른 외래어 표기는?",알루미늄 ,
ko_quiz_6,36,"""테이프 "" ""테입 "" ""테잎 "" 중 올바른 외래어 표기는?",테이프 ,
ko_quiz_6,37,"""플루트 "" ""플룻 "" ""플릇 "" 중 올바른 외래어 표기는?",플루트 ,
ko_quiz_6,38,"""제스처 "" ""제스춰 "" ""제스추어 "" 중 올바른 외래어 표기는?",제스처 ,
ko_quiz_6,39,"""에메랄드 "" ""에머랄드 "" 중 올바른 외래어 표기는?",에메랄드 ,
ko_quiz_6,40,"""깁스"" ""기브스"" 중 올바른 외래어 표기는?",깁스,
ko_quiz_6,41,"""로맨티시스트"" ""로맨티스트"" 중 올바른 외래어 표기는?",로맨티시스트,
ko_quiz_6,42,"""스테인리스 "" ""스텐리스 "" ""스텐레스 "" 중 올바른 외래어 표기는?",스테인리스 ,
ko_quiz_6,43,"""데이터 "" ""데이타 "" 중 올바른 외래어 표기는?",데이터 ,
ko_quiz_6,44,"""리더십"" ""리더쉽"" 중 올바른 외래어 표기는?",리더십,
ko_quiz_6,45,"""탤런트"" ""탈렌트"" 중 올바른 외래어 표기는?",탤런트,
ko_quiz_6,46,"""이모티콘 숍"" ""이모티콘 샵"" 중 올바른 외래어 표기는?",이모티콘 숍,
ko_quiz_6,47,"""프라이팬"" ""후라이팬"" 중 올바른 외래어 표기는?",프라이팬,
ko_quiz_6,48,"""도넛"" ""도넛츠"" ""도나쓰"" 중 올바른 외래어 표기는?",도넛,
ko_quiz_6,49,"""캐러멜 "" ""카라멜 "" ""캬라멜 "" 중 올바른 외래어 표기는?",캐러멜 ,
ko_quiz_6,50,"""시푸드 "" ""씨푸드 "" 중 올바른 외래어 표기는?",시푸드 ,
ko_quiz_6,51,"""비스킷"" ""비스켓"" 중 올바른 외래어 표기는?",비스킷,
ko_quiz_6,52,"""텔레비전 "" ""텔레비죤 "" ""텔레비젼 "" 중 올바른 외래어 표기는?",텔레비전 ,
ko_quiz_6,53,"""캘린더 "" ""카렌더 "" ""카렌다 "" 중 올바른 외래어 표기는?",캘린더 ,
