task_name,index,prompt,answer,attribute
ko_quiz_4,0,"""근치 "" ""저간 "" ""근자 "" 중 '요사이'와 뜻이 다른 단어는?",근치 ,
ko_quiz_4,1,"""염려되다 "" ""무례하다 "" ""염치없다 "" 중 '버릇없다'와 뜻이 다른 단어는?",염려되다 ,
ko_quiz_4,2,"""축전하다 "" ""쟁론하다 "" ""각축하다 "" 중 '싸우다'와 뜻이 다른 단어는?",축전하다 ,
ko_quiz_4,3,"""어룽지다 "" ""어그러지다 "" ""벌어지다 "" 중 '틀어지다'와 뜻이 다른 단어는?",어룽지다 ,
ko_quiz_4,4,"""유장하다 "" ""배양하다 "" ""먹이다 "" 중 '기르다'와 뜻이 다른 단어는?",유장하다 ,
ko_quiz_4,5,"""흐트러지다 "" ""거꾸러지다 "" ""엎어지다 "" 중 '넘어지다'와 뜻이 다른 단어는?",흐트러지다 ,
ko_quiz_4,6,"""추계하다 "" ""쫓다 "" ""밟다 "" 중 '뒤쫓다'와 뜻이 다른 단어는?",추계하다 ,
ko_quiz_4,7,"""가까이 "" ""몰래 "" ""살금살금 "" 중 '가만히'와 뜻이 다른 단어는?",가까이 ,
ko_quiz_4,8,"""각역하다 "" ""사역하다 "" ""하역하다 "" 중 '부리다'와 뜻이 다른 단어는?",각역하다 ,
ko_quiz_4,9,"""합치다 "" ""이어지다 "" ""뻗치다 "" 중 '걸치다'와 뜻이 다른 단어는?",합치다 ,
ko_quiz_4,10,"""빈빈하다 "" ""곱상하다 "" ""변변하다 "" 중 '반반하다'와 뜻이 다른 단어는?",빈빈하다 ,
ko_quiz_4,11,"""구내하다 "" ""채취하다 "" ""구명하다 "" 중 '캐내다'와 뜻이 다른 단어는?",구내하다 ,
ko_quiz_4,12,"""총칭하다 "" ""봉양하다 "" ""안치하다 "" 중 '모시다'와 뜻이 다른 단어는?",총칭하다 ,
ko_quiz_4,13,"""여의찮다 "" ""애처롭다 "" ""안심찮다 "" 중 '딱하다'와 뜻이 다른 단어는?",여의찮다 ,
ko_quiz_4,14,"""내보내다 "" ""뽑아내다 "" ""발라내다 "" 중 '골라내다'와 뜻이 다른 단어는?",내보내다 ,
ko_quiz_4,15,"""발괄하다 "" ""잔인하다 "" ""가혹하다 "" 중 '혹독하다'와 뜻이 다른 단어는?",발괄하다 ,
ko_quiz_4,16,"""피하다 "" ""응하다 "" ""항거하다 "" 중 '대하다'와 뜻이 다른 단어는?",피하다 ,
ko_quiz_4,17,"""귀애하다 "" ""힘쓰다 "" ""진력하다 "" 중 '애쓰다'와 뜻이 다른 단어는?",귀애하다 ,
