task_name,index,prompt,answer,attribute
ko_quiz_8,0,"'펭하'와 가장 관련성이 높은 것은 무엇일까요? ""펭수 "" ""뽀로로 "" ""핑구 "" ",펭수 ,
ko_quiz_8,1," 다음 중 '이생망'의 쓰임이 자연스러운 상황은? ""콘서트 티켓 못 구했어, 역시 이생망인가봐 "" ""어머 너 이 그릇 이생망에서 산거야?! "" ""와 이생망 어디서 샀어? 정말 달고 맛있다! "" ","콘서트 티켓 못 구했어, 역시 이생망인가봐 ",
ko_quiz_8,2,"?하면 400만원이야! 에 알맞은 것은?  ""영끌 "" ""처돌이 "" ""혼코노 "" ",영끌 ,
ko_quiz_8,3,"'사딸라'와가장 관련이 높은 것은? ""김영철 "" ""샘 해밍턴 "" ""나영석 "" ",김영철 ,
ko_quiz_8,4,"솔직히 순대국엔 깍두기가 ?이지 에 들어갈 말을 고르시오 ""국룰 "" ""흑우 "" ""영끌 "" ",국룰 ,
ko_quiz_8,5,"다음 중 '발컨' 한 사람은? ""코니 : 미안해, 나 때문에 지게 생겼네 "" ""브라운 : 야 거기서 그걸 그렇게 하면 어떡해! "" ""샐리 : 야 넌 좀 빠져 ! "" ","코니 : 미안해, 나 때문에 지게 생겼네 ",
ko_quiz_8,6,"'혼코노족'과 가장 관련성이 높은 것은 무엇일까요? ""노래방 "" ""코딩 "" ""코피 "" ",노래방 ,
ko_quiz_8,7,"'구취'와 가장 관련성이 높은 것은 무엇일까요? ""구독자"" ""방청객"" ""손님"" ",구독자,
ko_quiz_8,8,"다음 중 '누물보'의 의미는? ""누가 물어본 사람? "" ""누구랑 물건 보러 갔어? "" ""누수가 되지 않게 보수를 잘 해야해 "" ",누가 물어본 사람? ,
ko_quiz_8,9,"'소확횡'과 가장 관련성이 높은 것은 무엇일까요? ""회사"" ""학교"" ""집"" ",회사,
ko_quiz_8,10,"내 휴대폰이 간당간당 하네~ 여기 ? 있는사람? 에 들어갈 말을 고르시오 ""보배 "" ""미먼 "" ""오저치고 "" ",보배 ,
ko_quiz_8,11,"다음 중 '법블레스'를할 수 있는 상황은? ""동생이 화나게 하는 경우 "" ""친구가 재채기를 하는 경우 "" ""노블리스 오블리제를 실천해야하는 경우 "" ",동생이 화나게 하는 경우 ,
ko_quiz_8,12,"다음 중 '플렉스'를 한 사람은? ""코니 : 응 사과폰  샀어~ "" ""브라운 : 그래서 어제 뭘 샀다고? "" ""샐리 : 도대체 왜 산거야? "" ",코니 : 응 사과폰  샀어~ ,
ko_quiz_8,13,"다음 중 '일생가'의 쓰임이 자연스러운 상황을 고르세요. ""그게 어떻게 그렇게 보이다니 일생가?"" ""일생가는 무슨 노래야?"" ""나는 일생가에 갔어"" ",그게 어떻게 그렇게 보이다니 일생가?,
ko_quiz_8,14,"다음 중 '냥아치'의 쓰임이 가장 자연스러운 상황을 고르세요. ""소파를 다 긁어놓으면 어떡해, 냥아치야! "" ""걔는 학창시절에 친구들 돈을 뺏는 냥아치였어 "" ""이게 전부 얼마 냥아치인지 알아? "" ","소파를 다 긁어놓으면 어떡해, 냥아치야! ",
ko_quiz_8,15,"다음 중 '고나리자'의 쓰임이 자연스러운 상황은? ""학교에 고나리자 한 명 있어. "" ""액자 속 눈썹이 없는 고나리자 "" ""너 왜 엄마한테 고나리자 "" ",학교에 고나리자 한 명 있어. ,
ko_quiz_8,16,"?에 무슨 그런 말을 하고 그래! ""이시국"" ""이신전심"" ""강대국"" ",이시국,
ko_quiz_8,17,"다음 중 '네넴띤'의 쓰임이 가장 자연스러운 상황을 고르세요 ""네넴띤에 소스를 더 넣어서 먹으면 정말 맛있어"" ""넌 나의 네넴띤"" ""네넴띤은 무슨 상황이래"" ",네넴띤에 소스를 더 넣어서 먹으면 정말 맛있어,
ko_quiz_8,18,"다음 중 '관크'의 의미는? ""관객 크리티컬 "" ""관심사 크러쉬 "" ""관심 있는 사람한테 고백하는 크리스마스 "" ",관객 크리티컬 ,
