task_name,index,prompt,answer,attribute
ko_quiz_5,0,"""살림이나 세력이 약해져 아주 보잘것없이 됨 "" ""세월이 흐르는 물과 같이 한번 지나면 되돌아오지 않음 "" ""지나간 일이 흔적 없이 사라져 허무함 "" 중 낙화유수(落花流水)의 뜻은?",살림이나 세력이 약해져 아주 보잘것없이 됨 ,
ko_quiz_5,1,"""윗사람에게 충성을 다하는 자신의 노력 "" ""충성스럽고 효성스러운 사람 "" ""각자 자기의 주인에게 충성을 다함 "" 중 견마지로(犬馬之勞)의 뜻은?",윗사람에게 충성을 다하는 자신의 노력 ,
ko_quiz_5,2,"""우정이 아주 돈독한 친구 관계 "" ""사이가 매우 나쁜 두 관계 "" ""얼굴만 겨우 아는 얕은 사이 "" 중 관포지교(管鮑之交)의 뜻은?",우정이 아주 돈독한 친구 관계 ,
ko_quiz_5,3,"""많으면 많을수록 더욱 좋음 "" ""여러 가지로 일도 많고 어려움도 많음 "" ""생각과 느낌이 섬세하고 풍부함 "" 중 다다익선(多多益善)의 뜻은?",많으면 많을수록 더욱 좋음 ,
ko_quiz_5,4,"""구우일모 (九牛一毛) "" ""건곤일척 (乾坤一擲) "" ""가공망상 (架空妄想) "" 중 매우 많은 것 가운데 극히 적은 수의 뜻을 가진 것은?",구우일모 (九牛一毛) ,
ko_quiz_5,5,"""일 따위를 처음부터 끝까지 한결같이 함 "" ""모든 사람이 한결같이 다 같음 "" ""한결같이 부지런하고 끈기가 있는 태도로 "" 중 시종일관(始終一貫)의 뜻은?",일 따위를 처음부터 끝까지 한결같이 함 ,
ko_quiz_5,6,"""회자정리 (會者定離) "" ""청운지지 (靑雲之志) "" ""수주대토 (守株待兔) "" 중 만난 자는 반드시 헤어짐의 뜻을 가진 것은?",회자정리 (會者定離) ,
ko_quiz_5,7,신출귀몰(神出鬼沒)의 뜻은?,자유자재로 나타나고 사라짐,
ko_quiz_5,8,"""좀처럼 만나기 어려운 좋은 기회 "" ""뜻밖의 행운을 만나 어려움을 면함 "" ""천 번을 만나는 진귀한 인연 "" 중 천재일우(千載一遇)의 뜻은?",좀처럼 만나기 어려운 좋은 기회 ,
ko_quiz_5,9,"""여유가 조금도 없이 몹시 절박한 순간 "" ""편안한 때일수록 위험이 닥칠 때를 대비해야 함 "" ""궤변을 농하여 국가를 위태로운 지경에 몰아넣음 "" 중 위기일발(危機一髮)의 뜻은?",여유가 조금도 없이 몹시 절박한 순간 ,
ko_quiz_5,10,"""눈앞의 이익을 보면 의리를 먼저 생각함"" ""눈앞의 이익이나 명예에 끌리는 속된 마음 "" ""의리에 어긋나는 일이 아닌지 생각함 "" 중 견리사의(見利思義)의 뜻은?",눈앞의 이익을 보면 의리를 먼저 생각함,
ko_quiz_5,11,"""언어도단 (言語道斷) "" ""언어불공 (言語不恭) "" ""언어상통 (言語相通) "" 중 어이가 없어서 말하려 해도 말할 수 없음의 뜻을 가진 것은?",언어도단 (言語道斷) ,
ko_quiz_5,12,침소봉대(針小棒大)의 뜻은?,작은 일을 크게 불리어 떠벌림,
ko_quiz_5,13,"""나날이 다달이 자라거나 발전함 "" ""나날이 다달이 자꾸자꾸 늘어 감 "" 중 일취월장(日就月將)의 뜻은?",나날이 다달이 자라거나 발전함 ,
ko_quiz_5,14,견원지간(犬猿之間)의 뜻은?,개와 원숭이의 사이처럼 사이가 매우 나쁜 두 관계,
ko_quiz_5,15,살신성인(殺身成仁)의 뜻은?,자기의 몸을 희생하여 옳은 도리를 행함,
ko_quiz_5,16,"""큰 목적을 위하여 자기가 아끼는 사람을 버림 "" ""끊임없이 노력하면 반드시 이루어짐 "" ""도리에서 벗어난 행동을 하여 버림을 받음 "" 중 읍참마속(泣斬馬謖)의 뜻은?",큰 목적을 위하여 자기가 아끼는 사람을 버림 ,
ko_quiz_5,17,"""일념통천 (一念通天) "" ""건곤일척 (乾坤一擲) "" ""일념삼천 (一念三千) "" 중 온 마음을 기울이면 하늘을 감동시킴의 뜻을 가진 것은?",일념통천 (一念通天) ,
ko_quiz_5,18,"""고식지계 (姑息之計) "" ""수복강녕 (壽福康寧) "" ""팔면영롱 (八面玲瓏) "" 중 당장 편한 것만을 택하는 꾀나 방법의 뜻을 가진 것은?",고식지계 (姑息之計) ,
ko_quiz_5,19,"""아무 관계도 없이 한 일이 공교롭게도 때가 같아 난처해짐 "" ""질서 없이 어중이떠중이가 모인 군중 "" ""까마귀가 새끼 적에 어미가 길러 준 은혜를 갚는 애정 "" 중 오비이락(烏飛梨落)의 뜻은?",아무 관계도 없이 한 일이 공교롭게도 때가 같아 난처해짐 ,
ko_quiz_5,20,"""개과천선 (改過遷善) "" ""사시장춘 (四時長春) "" ""도청도설 (道聽塗說) "" 중 지난날의 잘못이나 허물을 고쳐 올바르고 착하게 됨의 뜻을 가진 것은?",개과천선 (改過遷善) ,
ko_quiz_5,21,수수방관(袖手傍觀)의 뜻은?,간섭하거나 거들지 아니하고 그대로 버려둠,
ko_quiz_5,22,"""사람의 힘으로는 저항할 수 없는 힘 "" ""권위에 순응하지 않고 저항하는 기골 "" ""저항할 힘이 없는 사람 "" 중 불가항력(不可抗力)의 뜻은?",사람의 힘으로는 저항할 수 없는 힘 ,
ko_quiz_5,23,계란유골(鷄卵有骨)의 뜻은?,운이 없는 사람은 좋은 기회를 만나도 덕을 못 봄,
ko_quiz_5,24,"""견강부회 (牽強附會) "" ""목불식정 (目不識丁) "" ""견리사의 (見利思義) "" 중 이치에 맞지 않는 말을 억지로 끌어 붙여 자기에게 유리하게 함의 뜻을 가진 것은?",견강부회 (牽強附會) ,
ko_quiz_5,25,"""아무 거리낌 없이 멋대로 소리를 높여 말함 "" ""어떤 주장이나 견해를 함께 소리 높여 말함 "" ""비방하는 말을 소리 높여 언급함 "" 중 고담방언(高談放言)의 뜻은?",아무 거리낌 없이 멋대로 소리를 높여 말함 ,
ko_quiz_5,26,"""벗을 사귐에 믿음으로써 함 "" ""벗을 사귀는 도리 "" ""벗을 가려서 사귐 "" 중 교우이신(交友以信)의 뜻은?",벗을 사귐에 믿음으로써 함 ,
ko_quiz_5,27,"""사물이 매우 위태로운 처지에 놓여 있음 "" ""무엇을 하는 데에 목표로 삼는 등불 "" ""죽고 사는 것이 달린 매우 위태로운 고비 "" 중 풍전등화(風前燈火)의 뜻은?",사물이 매우 위태로운 처지에 놓여 있음 ,
ko_quiz_5,28,"""높은 지위에 오르고자 하는 욕망 "" ""분수에 넘쳐 있는 욕망 "" ""무엇을 이루어 보겠다는 욕망 "" 중 청운지지(靑雲之志)의 뜻은?",높은 지위에 오르고자 하는 욕망 ,
ko_quiz_5,29,"""어림으로 무엇을 알아내거나 찾아내려 함 "" ""의심이 있으면 대수롭지 않은 일까지 불안해 함 "" ""어둠 속에서 날고 뛰듯이 남 모르게 활동함 "" 중 암중모색(暗中摸索)의 뜻은?",어림으로 무엇을 알아내거나 찾아내려 함 ,
ko_quiz_5,30,중언부언(重言復言)의 뜻은?,이미 한 말을 자꾸 되풀이함,
ko_quiz_5,31,"""마음을 같이하여 서로 도움 "" ""힘을 합하여 서로 도움 "" ""서로 사랑하며 도움 "" 중 동심협력(同心協力)의 뜻은?",마음을 같이하여 서로 도움 ,
ko_quiz_5,32,쾌도난마(快刀亂麻)의 뜻은?,뒤얽힌 사물을 강력한 힘으로 명쾌하게 처리함,
ko_quiz_5,33,기사회생(起死回生)의 뜻은?,거의 죽을 뻔하다가 도로 살아남,
ko_quiz_5,34,자승자박(自繩自縛)의 뜻은?,자신의 언행 때문에 스스로 곤란하게 됨,
ko_quiz_5,35,고장난명(孤掌難鳴)의 뜻은?,혼자의 힘만으로 어떤 일을 이루기 어려움,
ko_quiz_5,36,"""말은 느려도 실제 행동은 재빠르고 능란함 "" ""매우 느리게 말을 하거나 글을 읽는 모양 "" ""말을 재치 있고 능란하게 구사하는 능력 "" 중 눌언민행(訥言敏行)의 뜻은?",말은 느려도 실제 행동은 재빠르고 능란함 ,
ko_quiz_5,37,"""선공후사 (先公後私) "" ""십시일반 (十匙一飯) "" ""이이제이 (以夷制夷) "" 중 공적인 일을 먼저 하고 사사로운 일은 뒤로 미룸의 뜻을 가진 것은?",선공후사 (先公後私) ,
ko_quiz_5,38,"""같이 행동하면서도 속으로는 각각 딴생각을 하고 있음 "" ""어떠한 행동 따위를 같이 할 것을 요청함 "" ""말로는 옳다 하면서 마음속으로는 그르게 여김 "" 중 동상이몽(同床異夢)의 뜻은?",같이 행동하면서도 속으로는 각각 딴생각을 하고 있음 ,
ko_quiz_5,39,"""깊은 산속의 으슥한 골짜기 "" ""외지고 으슥한 깊은 산속 "" ""지붕과 지붕이 마주 닿아 생기는 골짜기 "" 중 심산유곡(深山幽谷)의 뜻은?",깊은 산속의 으슥한 골짜기 ,
ko_quiz_5,40,허례허식(虛禮虛飾)의 뜻은?,형편에 맞지 않게 겉만 번드르르하게 꾸밈,
ko_quiz_5,41,측은지심(惻隱之心)의 뜻은?,불쌍히 여기는 마음,
ko_quiz_5,42,"""일취월장 (日就月將) "" ""선우후락 (先憂後樂) "" ""월장성구 (月章星句) "" 중 나날이 다달이 자라거나 발전함의 뜻을 가진 것은?",일취월장 (日就月將) ,
ko_quiz_5,43,"""자기 힘만으로 어려움을 이기고 새로운 삶을 만듦 "" ""자기가 한 일을 자기 스스로 자랑함 "" ""처한 사태에 맞추어 즉각 그 자리에서 알맞게 대처함 "" 중 자력갱생(自力更生)의 뜻은?",자기 힘만으로 어려움을 이기고 새로운 삶을 만듦 ,
ko_quiz_5,44,"""몹시 두려워서 벌벌 떨며 조심함 "" ""마음에 새겨 두고 조심함 "" ""말이나 행동을 삼가고 조심함 "" 중 전전긍긍(戰戰兢兢)의 뜻은?",몹시 두려워서 벌벌 떨며 조심함 ,
ko_quiz_5,45,"""머리털이 헙수룩하게 마구 흐트러짐 "" ""바짝 조였던 정신이 풀려 늦추어짐 "" ""뭉쳐진 덩이가 자꾸 볼품없이 흐트러짐 "" 중 봉두난발(蓬頭亂髮)의 뜻은?",머리털이 헙수룩하게 마구 흐트러짐 ,
ko_quiz_5,46,"""어려운 처지에 있는 사람끼리 서로 가엾게 여김 "" ""이러지도 저러지도 못하는 어려운 처지 "" ""어리거나 약한 사람을 가엾게 여기어 보살핌 "" 중 동병상련(同病相憐)의 뜻은?",어려운 처지에 있는 사람끼리 서로 가엾게 여김 ,
ko_quiz_5,47,"""온갖 진귀한 물건으로 차린 맛이 좋은 음식 "" ""아주 맛있는 음식과 좋은 안주 "" ""세상의 온갖 고난을 다 겪어 세상일에 경험이 많음 "" 중 산해진미(山海珍味)의 뜻은?",온갖 진귀한 물건으로 차린 맛이 좋은 음식 ,
ko_quiz_5,48,사자성어 중 먼 곳에 있는 스승을 찾아서 공부하러 감의 뜻을 가진 것은?,부급종사 (負笈從師),
ko_quiz_5,49,"""만강혈성 (滿腔血誠) "" ""대의멸친 (大義滅親) "" ""선공후사 (先公後私) "" 중 진심으로 우러나오는 정성의 뜻을 가진 것은?",만강혈성 (滿腔血誠) ,
ko_quiz_5,50,"""극기복례 (克己復禮) "" ""고식지계 (姑息之計) "" ""목불식정 (目不識丁) "" 중 자기의 욕심을 누르고 예의범절을 따름의 뜻을 가진 것은?",극기복례 (克己復禮) ,
ko_quiz_5,51,"""귀중히 여겨 꼭 지켜야 할 법칙이나 규정 "" ""여러 가지의 규칙이나 법칙 "" ""원래의 뜻에 어긋나지 않게 대강 추려 줄인 규칙 "" 중 금과옥조(金科玉條)의 뜻은?",귀중히 여겨 꼭 지켜야 할 법칙이나 규정 ,
ko_quiz_5,52,"""명실상부 (名實相符) "" ""지행합일 (知行合一) "" ""창해일속 (滄海一粟) "" 중 이름과 실상이 서로 꼭 맞음의 뜻을 가진 것은?",명실상부 (名實相符) ,
ko_quiz_5,53,"""하늘을 쳐다보고 크게 웃음 "" ""너무도 기뻐서 소리치며 날뜀 "" ""배를 안고 몸을 가누지 못할 만큼 웃음 "" 중 앙천대소(仰天大笑)의 뜻은?",하늘을 쳐다보고 크게 웃음 ,
ko_quiz_5,54,"""나라를 기울게 할 만큼 아름다운 미인 "" ""모양이나 종류가 다른 가지각색의 것 "" ""형체가 있는 모든 것은 모두 헛것임 "" 중 경국지색(傾國之色)의 뜻은?",나라를 기울게 할 만큼 아름다운 미인 ,
ko_quiz_5,55,"""책을 열심히 읽어 책의 가죽끈이 끊어짐 "" ""송도의 세 가지 유명한 존재 "" ""나라를 위한 충성스러운 절개 "" 중 위편삼절(韋編三絶)의 뜻은?",책을 열심히 읽어 책의 가죽끈이 끊어짐 ,
ko_quiz_5,56,사자성어 중 자유자재로 나타나고 사라짐의 뜻을 가진 것은?,신출귀몰 (神出鬼沒),
ko_quiz_5,57,"""경솔하여 생각 없이 망령되게 행동함 "" ""말이나 행동이 터무니없고 망령됨 "" ""마음이 들뜨고 허황하여 망령을 부림 "" 중 경거망동(輕擧妄動)의 뜻은?",경솔하여 생각 없이 망령되게 행동함 ,
ko_quiz_5,58,사자성어 중 모든 일은 반드시 바른길로 돌아감의 뜻을 가진 것은?,사필귀정 (事必歸正),
ko_quiz_5,59,"""결초보은 (結草報恩) "" ""숙려단행 (熟慮斷行) "" ""결자해지 (結者解之) "" 중 죽은 뒤에라도 은혜를 잊지 않고 갚음의 뜻을 가진 것은?",결초보은 (結草報恩) ,
ko_quiz_5,60,"""공적인 일을 먼저 하고 사사로운 일은 뒤로 미룸 "" ""공공의 일과 사사로운 일을 아울러 이르는 말 "" ""사사로운 정이나 관계에 이끌리는 일 "" 중 선공후사(先公後私)의 뜻은?",공적인 일을 먼저 하고 사사로운 일은 뒤로 미룸 ,
ko_quiz_5,61,"""안거위사 (安居危思) "" ""역지사지 (易地思之) "" ""격물치지 (格物致知) "" 중 편안할 때에 어려움이 닥칠 것을 대비하여야 함의 뜻을 가진 것은?",안거위사 (安居危思) ,
ko_quiz_5,62,"""수주대토 (守株待兔) "" ""고식지계 (姑息之計) "" ""목불식정 (目不識丁) "" 중 한 가지 일에만 얽매여 발전을 모르는 어리석은 사람의 뜻을 가진 것은?",수주대토 (守株待兔) ,
ko_quiz_5,63,"""처음부터 끝까지 철저하게 "" ""철저하지 않은 성질 "" ""성격이나 행동이 철저하고 까다로움 "" 중 철두철미(徹頭徹尾)의 뜻은?",처음부터 끝까지 철저하게 ,
